text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T03:28:31Z,FALSE,NA,947670847992496128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YnocencioJassy,405.0,TRUE,FALSE,NA,NA
"'No Justice, No Peace, No Racist Police' Chants In Baltimore - CBS Baltimore https://t.co/Db7RSC236g",FALSE,0.0,NA,2018-01-01T03:27:36Z,FALSE,NA,947670616643129344,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",need_justice9,0.0,FALSE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T03:24:04Z,FALSE,NA,947669728440356864,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DragonShadowLV,140.0,TRUE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T03:22:05Z,FALSE,NA,947669226751279104,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gunalizer,140.0,TRUE,FALSE,NA,NA
RT @PolicingNews: Baltimore Residents Blame Record-High Murder Rate On Lower Police Presence https://t.co/jGHIH86uqO,FALSE,0.0,NA,2018-01-01T03:20:42Z,FALSE,NA,947668878573867010,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SheldonHSmith1,2.0,TRUE,FALSE,NA,NA
"RT @suhrmesa: Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/szNcQYiwz1

#P2 #tcot #sgp #teaparty #…",FALSE,0.0,NA,2018-01-01T03:20:38Z,FALSE,NA,947668861653880832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DirtyfaceJose,1.0,TRUE,FALSE,NA,NA
Baltimore pastor on the city's homicide rate: We need police to come back - Hot Air https://t.co/a007oZhk1Z,FALSE,0.0,NA,2018-01-01T03:19:00Z,FALSE,NA,947668454240391170,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",DDaxxer,0.0,FALSE,FALSE,NA,NA
"RT @MorMor65596702: Hmm...  Baltimore had 343 homicides this year, which means 343 bad guys.  The residents are complaining that the police…",FALSE,0.0,NA,2018-01-01T03:18:46Z,FALSE,NA,947668393074876416,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jalfredojoe,1.0,TRUE,FALSE,NA,NA
"Hmm...  Baltimore had 343 homicides this year, which means 343 bad guys.  The residents are complaining that the po… https://t.co/IYQAsPXrUq",FALSE,1.0,NA,2018-01-01T03:18:04Z,TRUE,NA,947668218575032320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MorMor65596702,1.0,FALSE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T03:16:59Z,FALSE,NA,947667943923396609,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lots_Of_Fun_69,20.0,TRUE,FALSE,NA,NA
"RT @DykeVanTom: how did this get on @NPR

I'm a preacher, I want to be hopeful, but not as it stands, no. Not until we really have a real c…",FALSE,0.0,NA,2018-01-01T03:16:08Z,FALSE,NA,947667730882183168,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NiceCLady1,1.0,TRUE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T03:15:59Z,FALSE,NA,947667693167026176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anna_938,20.0,TRUE,FALSE,NA,NA
"Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/szNcQYiwz1

#P2 #tcot #sgp… https://t.co/6SqAz5zC3s",FALSE,0.0,NA,2018-01-01T03:14:24Z,TRUE,NA,947667294137675777,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",suhrmesa,1.0,FALSE,FALSE,NA,NA
Billionaire donors Laura and John Arnold support far more in Maryland than police surveillance - Baltimore Sun https://t.co/nIx91OTKfY,FALSE,0.0,NA,2018-01-01T03:11:58Z,FALSE,NA,947666681295286272,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",KarateRex,0.0,FALSE,FALSE,NA,NA
"'No justice, no peace, no racist police' chants in Baltimore | KSN-TV https://t.co/2967hNVX5L",FALSE,0.0,NA,2018-01-01T03:11:27Z,FALSE,NA,947666551385104385,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",CopNotes,0.0,FALSE,FALSE,NA,NA
Baltimore Residents Blame Record-High Murder Rate On Lower Police Presence https://t.co/NTUu9KE01C #nottheonion,FALSE,0.0,NA,2018-01-01T03:10:23Z,FALSE,NA,947666282329071616,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ItsNotTheOnion,0.0,FALSE,FALSE,NA,NA
Baltimore pastor on the city's homicide rate: We need police to come back - Hot Air https://t.co/Qw75yz2v27,FALSE,0.0,NA,2018-01-01T03:08:00Z,FALSE,NA,947665682417647616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ForrestLong8,0.0,FALSE,FALSE,NA,NA
RT @DAmoreInjuryLaw: Maryland State Police Stepping Up Patrols For New Year's Weekend https://t.co/S3d6nuSKwz,FALSE,0.0,NA,2018-01-01T03:06:54Z,FALSE,NA,947665406365495297,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gdeems,1.0,TRUE,FALSE,NA,NA
"Are you guy's serious...
Now your blaming #Police for your troubles...
You don't want them b/c they incite violence… https://t.co/sZUJtATswM",FALSE,0.0,NA,2018-01-01T03:04:38Z,TRUE,NA,947664837282328576,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stompcure,0.0,FALSE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T03:03:04Z,FALSE,NA,947664443294568449,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LadyCitizenUSA,405.0,TRUE,FALSE,NA,NA
"Demonize police, paint all them as awful racist criminals, then act surprised when they pull back from close polici… https://t.co/eHxGbUcolQ",FALSE,2.0,NA,2018-01-01T03:02:13Z,TRUE,NA,947664229720506368,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",aJimHolmes,0.0,FALSE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T03:02:06Z,FALSE,NA,947664198984540161,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lifeofjav,19.0,TRUE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T03:00:01Z,FALSE,NA,947663675804082178,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Lumberjack338,140.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:56:25Z,FALSE,NA,947662770551623680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BoSchatzberg,19.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:56:09Z,FALSE,NA,947662700217110528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GoreHere,19.0,TRUE,FALSE,NA,NA
Baltimore Residents: Murder Rate Shot Up Over Less Police Presence https://t.co/FpmNr8vIgc via @dailycaller,FALSE,0.0,NA,2018-01-01T02:53:53Z,FALSE,NA,947662130303692800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BackwoodsGOP,0.0,FALSE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T02:53:38Z,FALSE,NA,947662069532450817,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1proudamcitizen,405.0,TRUE,FALSE,NA,NA
Baltimore Residents Blame Record-High Murder Rate On Lower Police Presence. https://t.co/v88fO3aITf,FALSE,0.0,NA,2018-01-01T02:51:06Z,FALSE,NA,947661429489901569,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mtgeiger1184,0.0,FALSE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:50:34Z,FALSE,NA,947661295465111552,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",divergentdeb,20.0,TRUE,FALSE,NA,NA
Baltimore Residents Blame Record-High Murder Rate On Lower Police Presence https://t.co/0r6w7LLphJ,FALSE,0.0,NA,2018-01-01T02:46:55Z,FALSE,NA,947660379764744193,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ragdoll_2018,0.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2018-01-01T02:46:29Z,FALSE,NA,947660268271820800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Double_MB_,740.0,TRUE,FALSE,NA,NA
"Baltimore trends now: New Year's Eve, Ravens, Baltimore Police, Christmas, Iran. https://t.co/wfE3FAZ8JB",FALSE,0.0,NA,2018-01-01T02:45:14Z,FALSE,NA,947659954915332096,NA,"<a href=""http://toplocalnow.com/us/baltimore"" rel=""nofollow"">Baltimore Now</a>",BaltimoreCP,0.0,FALSE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:45:11Z,FALSE,NA,947659940566507520,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",fedUpJess,20.0,TRUE,FALSE,NA,NA
Seems @KinjiPS finally got some people to pay attention to what a lot of us have been shouting about since 2015.… https://t.co/Lo5YIpbo3Z,FALSE,3.0,NA,2018-01-01T02:44:51Z,TRUE,NA,947659859952062464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",G_Pem,0.0,FALSE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:40:59Z,FALSE,NA,947658885787140096,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",homersapien619,19.0,TRUE,FALSE,NA,NA
Baltimore Residents: Murder Rate Shot Up Over Less Police Presence https://t.co/LmgLdJ3jTC,FALSE,1.0,NA,2018-01-01T02:40:49Z,FALSE,NA,947658842673999872,NA,"<a href=""http://eboyx.com/ke"" rel=""nofollow"">cuteconnection</a>",qkode,0.0,FALSE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:40:32Z,FALSE,NA,947658771035250688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bpgrady,19.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:39:22Z,FALSE,NA,947658477349900288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robneyer,19.0,TRUE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:36:41Z,FALSE,NA,947657804994691073,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gorvin1971,20.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:36:40Z,FALSE,NA,947657797180719104,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jjdig,19.0,TRUE,FALSE,NA,NA
RT @ElectRyanDorsey: Baltimore Police Dept is among the country’s highest per-capita spending &amp; lowest ROI. If we halved the BDP budget we’…,FALSE,0.0,NA,2018-01-01T02:35:56Z,FALSE,NA,947657614426562560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rousseau_ist,16.0,TRUE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:35:47Z,FALSE,NA,947657575683604482,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Evenings_Star,20.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:31:23Z,FALSE,NA,947656469821792256,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",jmac_ref,19.0,TRUE,FALSE,NA,NA
"how did this get on @NPR

I'm a preacher, I want to be hopeful, but not as it stands, no. Not until we really have… https://t.co/OzD9TqUWx6",FALSE,1.0,NA,2018-01-01T02:31:05Z,TRUE,NA,947656392567021568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DykeVanTom,1.0,FALSE,FALSE,NA,NA
RT @JoeFreedomLove: Baltimore pastor on the city's homicide rate: We need police to come back - Hot Air https://t.co/8xzGjBXdLL,FALSE,0.0,NA,2018-01-01T02:30:25Z,FALSE,NA,947656226208301059,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",falcon_koch,1.0,TRUE,FALSE,NA,NA
Baltimore Residents Blame Record-High Murder Rate On Lower Police Presence https://t.co/nzthNIC0Ay,FALSE,0.0,NA,2018-01-01T02:28:57Z,FALSE,NA,947655857873080320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_TomBlair_,0.0,FALSE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T02:28:29Z,FALSE,NA,947655739627028481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IAmSoSmart,140.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:28:29Z,FALSE,NA,947655739388125184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RobbyFromBrobra,19.0,TRUE,FALSE,NA,NA
Baltimore pastor on the city's homicide rate: We need police to come back - Hot Air https://t.co/8xzGjBXdLL,FALSE,0.0,NA,2018-01-01T02:26:57Z,FALSE,NA,947655354879328256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JoeFreedomLove,1.0,FALSE,FALSE,NA,NA
RT @NoRoadPirates: When the Baltimore Police Locked Down Several Blocks of a Black Neighborhood #RoadPirates #FilmThePolice #PoliceHarassme…,FALSE,0.0,NA,2018-01-01T02:26:15Z,FALSE,NA,947655177758232576,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FUKUGETAWARRANT,1.0,TRUE,FALSE,NA,NA
"RT @NPR: The community didn't want the police to disappear, the Rev. Kinji Scott says. ""That represented our progressives, our activists, o…",FALSE,0.0,NA,2018-01-01T02:23:58Z,FALSE,NA,947654600789823489,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stmoritzr,106.0,TRUE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:23:57Z,FALSE,NA,947654598679937024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ljbeebe,20.0,TRUE,FALSE,NA,NA
"RT @Trey_VonDinkis: #LeftistSedition #LeftistFailure #LeftistCrime

.
Baltimore Residents Say:
2017 Murder Rate Increase Due to LESS Police…",FALSE,0.0,NA,2018-01-01T02:23:35Z,FALSE,NA,947654504454946816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaryStimmell,8.0,TRUE,FALSE,NA,NA
RT @cbinflux: “ACTIVISTS” ARE NOT YOUR FRIENDS AND DO NOT HAVE YOUR BEST INTERESTS AT HEART: Baltimore Residents Blame Record-High Murder R…,FALSE,0.0,NA,2018-01-01T02:23:19Z,FALSE,NA,947654439812435968,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",TheWire_Ebooks,2.0,TRUE,FALSE,NA,NA
"@WalshFreedom The police are Damed if they do , and Damed if they don't. The Baltimore people apparently are Dumbacrapes.",FALSE,0.0,WalshFreedom,2018-01-01T02:21:51Z,FALSE,947575201612656641,947654069065338881,236487888,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MarieFran10,0.0,FALSE,FALSE,NA,NA
Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/xnCwpoATUj,FALSE,1.0,NA,2018-01-01T02:21:40Z,FALSE,NA,947654025410904065,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",ChrisFromWI,0.0,FALSE,FALSE,NA,NA
"RT @smkdattazz: In Baltimore, special interest groups like BLM screamed for oppressive police controls &amp; oversight. This happened.. 

Peopl…",FALSE,0.0,NA,2018-01-01T02:21:01Z,FALSE,NA,947653858192273408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trishshirlaw,20.0,TRUE,FALSE,NA,NA
“ACTIVISTS” ARE NOT YOUR FRIENDS AND DO NOT HAVE YOUR BEST INTERESTS AT HEART: Baltimore Residents Blame Record-Hig… https://t.co/gcMtHSKQbC,FALSE,1.0,NA,2018-01-01T02:20:37Z,TRUE,NA,947653757982203906,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cbinflux,2.0,FALSE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:19:56Z,FALSE,NA,947653588586778624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10bagspacking,19.0,TRUE,FALSE,NA,NA
"RT @pescami: I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure class,sluts,bl…",FALSE,0.0,NA,2018-01-01T02:18:01Z,FALSE,NA,947653107286077440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GabyDore,19.0,TRUE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T02:17:04Z,FALSE,NA,947652865794957312,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",parkerrm39,405.0,TRUE,FALSE,NA,NA
"I’m inspired. I too want to wish EVERYONE-the sportos, the motorheads, geeks,white working class; Black leisure cla… https://t.co/3Cu9pPHnZ1",FALSE,139.0,NA,2018-01-01T02:16:33Z,TRUE,NA,947652734592913408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pescami,19.0,FALSE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T02:15:23Z,FALSE,NA,947652440915976192,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AimHighMC130E,140.0,TRUE,FALSE,NA,NA
"Police arrest a 15-year-old in Central Baltimore, and seize a stolen gun and marijuana https://t.co/b0uWUnyClm",FALSE,1.0,NA,2018-01-01T02:15:00Z,FALSE,NA,947652345382412289,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FOXBaltimore,1.0,FALSE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T02:14:30Z,FALSE,NA,947652222220771329,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1kee,140.0,TRUE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T02:14:17Z,FALSE,NA,947652165602041856,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",WinkFlyer,405.0,TRUE,FALSE,NA,NA
RT @SCroixFreePress: Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/5o8OhywAy1,FALSE,0.0,NA,2018-01-01T02:09:18Z,FALSE,NA,947650913388367872,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",healthyheartfit,1.0,TRUE,FALSE,NA,NA
When the Baltimore Police Locked Down Several Blocks of a Black Neighborhood https://t.co/qfZsB15cF5,FALSE,1.0,NA,2018-01-01T02:05:00Z,FALSE,NA,947649828741373953,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",copcrisis,0.0,FALSE,FALSE,NA,NA
RT @ABC: FBI declines to lead investigation into murder of veteran Baltimore detective who was killed one day before he was due to testify…,FALSE,0.0,NA,2018-01-01T02:01:45Z,FALSE,NA,947649012886319105,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_129kk,740.0,TRUE,FALSE,NA,NA
Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/5o8OhywAy1,FALSE,1.0,NA,2018-01-01T02:00:16Z,FALSE,NA,947648637265416192,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",SCroixFreePress,1.0,FALSE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T01:59:06Z,FALSE,NA,947648346608558080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LBoogy31,140.0,TRUE,FALSE,NA,NA
RT @hrkbenowen: Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/TPM4EEJC84,FALSE,0.0,NA,2018-01-01T01:58:36Z,FALSE,NA,947648219248553984,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Buford330Leon,18.0,TRUE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T01:58:36Z,FALSE,NA,947648218506002432,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",tfamilyfriend,405.0,TRUE,FALSE,NA,NA
RT @justin_fenton: ICYMI: FBI declines to take investigation into murder of Baltimore detective who was killed one day before he was due to…,FALSE,0.0,NA,2018-01-01T01:57:38Z,FALSE,NA,947647976620429312,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",TeakSunderer,313.0,TRUE,FALSE,NA,NA
"RT @wretchardthecat: What's worse than losing is winning.  https://t.co/i7CloeAuyf",FALSE,0.0,NA,2018-01-01T01:56:15Z,FALSE,NA,947647625628733441,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tuiterdee,1.0,TRUE,FALSE,NA,NA
RT @PJMedia_com: Surprise! Baltimore Residents Blame Reduced Police Presence for High Murder Rate https://t.co/ahrNUO1qCl #trending https:/…,FALSE,0.0,NA,2018-01-01T01:53:47Z,FALSE,NA,947647007459565569,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarnellSpeaks,140.0,TRUE,FALSE,NA,NA
Police Release Pictures Of Storage Facility Burglars - CBS Baltimore https://t.co/gi07k2C8Zb,FALSE,0.0,NA,2018-01-01T01:51:24Z,FALSE,NA,947646407040679936,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",ChemicalBounds,0.0,FALSE,FALSE,NA,NA
#SocialistUtopianFail #SJWFail What do you mean there are consequences? https://t.co/kfx8bZXt5s,FALSE,0.0,NA,2018-01-01T01:49:55Z,FALSE,NA,947646035211337728,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",billbeardaz,0.0,FALSE,FALSE,NA,NA
RT @hrkbenowen: Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/TPM4EEJC84,FALSE,0.0,NA,2018-01-01T01:49:45Z,FALSE,NA,947645990949048320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vintag369,18.0,TRUE,FALSE,NA,NA
"RT @JackPosobiec: Baltimore, you specifically asked for lower police presence https://t.co/Iu73h1xaAk",FALSE,0.0,NA,2018-01-01T01:49:31Z,FALSE,NA,947645933407305729,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Z_Morningstar,405.0,TRUE,FALSE,NA,NA
RT @hrkbenowen: Baltimore pastor on the city’s homicide rate: We need police to come back https://t.co/TPM4EEJC84,FALSE,0.0,NA,2018-01-01T01:47:56Z,FALSE,NA,947645532838682624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EH1967,18.0,TRUE,FALSE,NA,NA
